事件名,caseIdE,重要判例,決定日時,西暦,元号,選挙名,選挙日時,院,原審,原審日時,原審結果,最大較差,投票価値の平等,法廷,判決時長官裁判長,多数意見,反対意見,補足意見,意見,違憲状態累積,違憲状態,違憲累積,違憲,違憲無効,違憲無効だが当選,合憲状態,その他,裁判官数,裁判官Id,裁判官名,裁判官名E,裁判官投票,裁判官投票,投票カテゴリー,裁判官投票方向,投票方向ダミー,現職,性別,所属法廷,長官,出身地,出身地分類,生年月日,司法修習期,任期始期,任期終期,長官任期,任命内閣,任命政党,出身大学,大学分類,出身,裁判官経験,弁護士経験,検察経験,外交官経験,官僚経験,学者経験,民間経験,ねじれ,注目度年,注目度,内閣支持率(%),内閣支持率,不支持率(%),不支持率,与党支持率(%),与党支持率
平成23(行ツ)51号,2011(Gyo-Tsu)51,1,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,8,3,3,1,15,12,3,3,0,0,0,0,15,162,小貫芳信,Yoshinobu Onuki,多数意見,違憲状態,2,違憲,1,1,1,2,0,福島,3,1948/8/26,27,2012/4/11,,,野田佳彦,民主党,中央大学大学院,3,検察官,0,0,1,0,0,0,0,1,202,69,18,0.18,59,0.59,11,0.11
平成23(行ツ)64号,2011(Gyo-Tsu)64,0,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,10,2,2,1,15,12,4,3,1,0,0,0,15,150,櫻井龍子,Ryuko Sakurai,補足意見,違憲状態,2,違憲,1,1,0,1,0,福岡,2,1947/1/16,,2008/9/11,,,福田康夫,自民党,九州大学法学部,2,官僚,0,0,0,0,1,0,0,1,202,69,18,0.18,59,0.59,11,0.11
平成23(行ツ)64号,2011(Gyo-Tsu)64,0,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,8,3,3,1,15,12,4,3,1,0,0,0,15,153,金築誠志,Seishi Kanetsuki,補足意見,違憲状態,2,違憲,1,0,1,1,0,島根,3,1945/4/1,21,2009/1/26,2015/3/31,,麻生太郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,202,69,18,0.18,59,0.59,11,0.11
平成23(行ツ)64号,2011(Gyo-Tsu)64,0,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,8,3,3,1,15,12,4,3,1,0,0,0,15,155,千葉勝美,Katsumi Chiba,補足意見,違憲状態,2,違憲,1,0,1,2,0,北海道,2,1946/8/25,24,2009/12/28,2016/8/24,,鳩山由紀夫,民主党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,202,69,18,0.18,59,0.59,11,0.11
平成23(行ツ)64号,2011(Gyo-Tsu)64,0,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,8,3,3,1,15,12,4,3,1,0,0,0,15,151,竹内行夫,Yukio Takeuchi,意見,違憲状態,2,違憲,1,0,1,2,0,奈良,3,1943/7/20,,2008/10/21,2013/7/19,,麻生太郎,自民党,京都大学法学部,2,外交官,0,0,0,1,0,0,0,1,202,69,18,0.18,59,0.59,11,0.11
平成23(行ツ)64号,2011(Gyo-Tsu)64,0,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,8,3,3,1,15,12,4,3,1,0,0,0,15,147,田原睦夫,Mutsuo Tahara,反対意見,違憲,3,違憲,1,0,1,3,0,京都,2,1943/4/23,21,2006/11/1,2013/4/22,,安倍晋三,自民党,京都大学法学部,2,弁護士,0,1,0,0,0,0,0,1,202,69,18,0.18,59,0.59,11,0.11
平成23(行ツ)64号,2011(Gyo-Tsu)64,0,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,8,3,3,1,15,12,4,3,1,0,0,0,15,154,須藤正彦,Masahiko Sudo,反対意見,違憲,3,違憲,1,0,1,2,0,栃木,3,1942/12/27,22,2009/12/28,2012/12/26,,鳩山由紀夫,民主党,中央大学法学部,3,弁護士,0,1,0,0,0,0,0,1,202,69,18,0.18,59,0.59,11,0.11
平成23(行ツ)64号,2011(Gyo-Tsu)64,0,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,8,3,3,1,15,12,4,3,1,0,0,0,15,161,大橋正春,Masaharu Ohashi,反対意見,違憲,3,違憲,1,1,1,3,0,東京,1,1947/3/31,24,2012/2/13,,,野田佳彦,民主党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,1,202,69,18,0.18,59,0.59,11,0.11
平成23(行ツ)64号,2011(Gyo-Tsu)64,0,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,8,3,3,1,15,12,4,3,1,0,0,0,15,152,竹崎博允,Hironobu Takesaki,多数意見,違憲状態,2,違憲,1,0,1,2,1,岡山,2,1944/7/8,21,2008/11/25,2014/3/31,2008/11/25,麻生太郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,202,69,18,0.18,59,0.59,11,0.11
平成23(行ツ)64号,2011(Gyo-Tsu)64,0,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,8,3,3,1,15,12,4,3,1,0,0,0,15,156,横田尤孝,Tomoyuki Yokota,多数意見,違憲状態,2,違憲,1,0,1,1,0,千葉,2,1944/10/2,24,2010/1/6,2014/10/1,,鳩山由紀夫,民主党,中央大学法学部,3,検察官,0,1,1,0,0,0,0,1,202,69,18,0.18,59,0.59,11,0.11
平成23(行ツ)64号,2011(Gyo-Tsu)64,0,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,8,3,3,1,15,12,4,3,1,0,0,0,15,157,白木勇,Yu Shiraki,多数意見,違憲状態,2,違憲,1,0,1,1,0,愛知,2,1945/2/15,22,2010/1/15,2015/2/14,,鳩山由紀夫,民主党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,202,69,18,0.18,59,0.59,11,0.11
平成23(行ツ)64号,2011(Gyo-Tsu)64,0,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,8,3,3,1,15,12,4,3,1,0,0,0,15,158,岡部喜代子,Kiyoko Okabe,多数意見,違憲状態,2,違憲,1,1,0,3,0,東京,1,1949/3/20,28,2010/4/12,,,鳩山由紀夫,民主党,慶應義塾大学法学部,3,大学教授,1,1,0,0,0,1,0,1,202,69,18,0.18,59,0.59,11,0.11
平成23(行ツ)64号,2011(Gyo-Tsu)64,0,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,8,3,3,1,15,12,4,3,1,0,0,0,15,159,大谷剛彦,Takehiko Otani,多数意見,違憲状態,2,違憲,1,1,1,3,0,東京,1,1947/3/10,24,2010/6/16,,,菅直人,民主党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,1,202,69,18,0.18,59,0.59,11,0.11
平成23(行ツ)64号,2011(Gyo-Tsu)64,0,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,8,3,3,1,15,12,4,3,1,0,0,0,15,160,寺田逸郎,Itsuro Terada,多数意見,違憲状態,2,違憲,1,1,1,2,1,東京,1,1948/1/9,26,2010/12/27,,2014/4/1,菅直人,民主党,東京大学法学部,1,裁判官,1,0,0,1,1,0,0,1,202,69,18,0.18,59,0.59,11,0.11
平成23(行ツ)64号,2011(Gyo-Tsu)64,0,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,8,3,3,1,15,12,4,3,1,0,0,0,15,163,山浦善樹,Yoshiki Yamaura,多数意見,違憲状態,2,違憲,1,0,1,1,0,長野,3,1946/7/4,26,2012/3/1,2016/7/3,,野田佳彦,民主党,一橋大学法学部,2,弁護士,0,1,0,0,0,0,1,1,202,69,18,0.18,59,0.59,11,0.11
平成23(行ツ)64号,2011(Gyo-Tsu)64,0,2012/10/17,2012,平成24年,第22回参議院議員通常選挙,2010/7/11,参議院,東京高等裁判所,2010/11/17,違憲,5,違憲状態,大法廷,竹崎博允,8,3,3,1,15,12,3,3,0,0,0,0,15,162,小貫芳信,Yoshinobu Onuki,多数意見,違憲状態,2,違憲,1,1,1,2,0,福島,3,1948/8/26,27,2012/4/11,,,野田佳彦,民主党,中央大学大学院,3,検察官,0,0,1,0,0,0,0,1,202,69,18,0.18,59,0.59,11,0.11
平成25(行ツ)209/210/211号,2013(Gyo-Tsu)209/210/211,1,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,東京高等裁判所,2013/3/26,違憲,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,164,鬼丸かおる,Kaoru Onimaru,意見,違憲状態,2,違憲,1,1,0,2,0,東京,1,1949/2/7,27,2013/2/6,,,安倍晋三,自民党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)209/210/211号,2013(Gyo-Tsu)209/210/211,1,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,東京高等裁判所,2013/3/26,違憲,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,159,大谷剛彦,Takehiko Otani,反対意見,違憲,3,違憲,1,1,1,3,0,東京,1,1947/3/10,24,2010/6/16,,,菅直人,民主党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)209/210/211号,2013(Gyo-Tsu)209/210/211,1,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,東京高等裁判所,2013/3/26,違憲,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,161,大橋正春,Masaharu Ohashi,反対意見,違憲,3,違憲,1,1,1,3,0,東京,1,1947/3/31,24,2012/2/13,,,野田佳彦,民主党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)209/210/211号,2013(Gyo-Tsu)209/210/211,1,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,東京高等裁判所,2013/3/26,違憲,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,165,木内道祥,Michiyoshi Kiuchi,反対意見,違憲,3,違憲,1,1,1,3,0,徳島,3,1948/1/2,27,2013/4/25,,,安倍晋三,自民党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)209/210/211号,2013(Gyo-Tsu)209/210/211,1,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,東京高等裁判所,2013/3/26,違憲,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,152,竹崎博允,Hironobu Takesaki,多数意見,違憲状態,2,違憲,1,0,1,2,1,岡山,2,1944/7/8,21,2008/11/25,2014/3/31,2008/11/25,麻生太郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)209/210/211号,2013(Gyo-Tsu)209/210/211,1,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,東京高等裁判所,2013/3/26,違憲,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,150,櫻井龍子,Ryuko Sakurai,多数意見,違憲状態,2,違憲,1,1,0,1,0,福岡,2,1947/1/16,,2008/9/11,,,福田康夫,自民党,九州大学法学部,2,官僚,0,0,0,0,1,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)209/210/211号,2013(Gyo-Tsu)209/210/211,1,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,東京高等裁判所,2013/3/26,違憲,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,153,金築誠志,Seishi Kanetsuki,多数意見,違憲状態,2,違憲,1,0,1,1,0,島根,3,1945/4/1,21,2009/1/26,2015/3/31,,麻生太郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)209/210/211号,2013(Gyo-Tsu)209/210/211,1,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,東京高等裁判所,2013/3/26,違憲,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,155,千葉勝美,Katsumi Chiba,多数意見,違憲状態,2,違憲,1,0,1,2,0,北海道,2,1946/8/25,24,2009/12/28,2016/8/24,,鳩山由紀夫,民主党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)209/210/211号,2013(Gyo-Tsu)209/210/211,1,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,東京高等裁判所,2013/3/26,違憲,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,156,横田尤孝,Tomoyuki Yokota,多数意見,違憲状態,2,違憲,1,0,1,1,0,千葉,2,1944/10/2,24,2010/1/6,2014/10/1,,鳩山由紀夫,民主党,中央大学法学部,3,検察官,0,1,1,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)209/210/211号,2013(Gyo-Tsu)209/210/211,1,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,東京高等裁判所,2013/3/26,違憲,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,157,白木勇,Yu Shiraki,多数意見,違憲状態,2,違憲,1,0,1,1,0,愛知,2,1945/2/15,22,2010/1/15,2015/2/14,,鳩山由紀夫,民主党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)209/210/211号,2013(Gyo-Tsu)209/210/211,1,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,東京高等裁判所,2013/3/26,違憲,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,158,岡部喜代子,Kiyoko Okabe,多数意見,違憲状態,2,違憲,1,1,0,3,0,東京,1,1949/3/20,28,2010/4/12,,,鳩山由紀夫,民主党,慶應義塾大学法学部,3,大学教授,1,1,0,0,0,1,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)209/210/211号,2013(Gyo-Tsu)209/210/211,1,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,東京高等裁判所,2013/3/26,違憲,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,162,小貫芳信,Yoshinobu Onuki,多数意見,違憲状態,2,違憲,1,1,1,2,0,福島,3,1948/8/26,27,2012/4/11,,,野田佳彦,民主党,中央大学大学院,3,検察官,0,0,1,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)209/210/211号,2013(Gyo-Tsu)209/210/211,1,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,東京高等裁判所,2013/3/26,違憲,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,160,寺田逸郎,Itsuro Terada,多数意見,違憲状態,2,違憲,1,1,1,2,1,東京,1,1948/1/9,26,2010/12/27,,2014/4/1,菅直人,民主党,東京大学法学部,1,裁判官,1,0,0,1,1,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)209/210/211号,2013(Gyo-Tsu)209/210/211,1,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,東京高等裁判所,2013/3/26,違憲,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,163,山浦善樹,Yoshiki Yamaura,多数意見,違憲状態,2,違憲,1,0,1,1,0,長野,3,1946/7/4,26,2012/3/1,2016/7/3,,野田佳彦,民主党,一橋大学法学部,2,弁護士,0,1,0,0,0,0,1,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)226号,2013(Gyo-Tsu)226,0,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,広島高等裁判所岡山支部,2013/3/26,違憲無効,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,164,鬼丸かおる,Kaoru Onimaru,意見,違憲状態,2,違憲,1,1,0,2,0,東京,1,1949/2/7,27,2013/2/6,,,安倍晋三,自民党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)226号,2013(Gyo-Tsu)226,0,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,広島高等裁判所岡山支部,2013/3/26,違憲無効,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,159,大谷剛彦,Takehiko Otani,反対意見,違憲,3,違憲,1,1,1,3,0,東京,1,1947/3/10,24,2010/6/16,,,菅直人,民主党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)226号,2013(Gyo-Tsu)226,0,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,広島高等裁判所岡山支部,2013/3/26,違憲無効,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,161,大橋正春,Masaharu Ohashi,反対意見,違憲,3,違憲,1,1,1,3,0,東京,1,1947/3/31,24,2012/2/13,,,野田佳彦,民主党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)226号,2013(Gyo-Tsu)226,0,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,広島高等裁判所岡山支部,2013/3/26,違憲無効,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,165,木内道祥,Michiyoshi Kiuchi,反対意見,違憲,3,違憲,1,1,1,3,0,徳島,3,1948/1/2,27,2013/4/25,,,安倍晋三,自民党,東京大学法学部,1,弁護士,0,1,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)226号,2013(Gyo-Tsu)226,0,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,広島高等裁判所岡山支部,2013/3/26,違憲無効,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,152,竹崎博允,Hironobu Takesaki,多数意見,違憲状態,2,違憲,1,0,1,2,1,岡山,2,1944/7/8,21,2008/11/25,2014/3/31,2008/11/25,麻生太郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)226号,2013(Gyo-Tsu)226,0,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,広島高等裁判所岡山支部,2013/3/26,違憲無効,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,150,櫻井龍子,Ryuko Sakurai,多数意見,違憲状態,2,違憲,1,1,0,1,0,福岡,2,1947/1/16,,2008/9/11,,,福田康夫,自民党,九州大学法学部,2,官僚,0,0,0,0,1,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)226号,2013(Gyo-Tsu)226,0,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,広島高等裁判所岡山支部,2013/3/26,違憲無効,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,153,金築誠志,Seishi Kanetsuki,多数意見,違憲状態,2,違憲,1,0,1,1,0,島根,3,1945/4/1,21,2009/1/26,2015/3/31,,麻生太郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)226号,2013(Gyo-Tsu)226,0,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,広島高等裁判所岡山支部,2013/3/26,違憲無効,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,155,千葉勝美,Katsumi Chiba,多数意見,違憲状態,2,違憲,1,0,1,2,0,北海道,2,1946/8/25,24,2009/12/28,2016/8/24,,鳩山由紀夫,民主党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)226号,2013(Gyo-Tsu)226,0,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,広島高等裁判所岡山支部,2013/3/26,違憲無効,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,156,横田尤孝,Tomoyuki Yokota,多数意見,違憲状態,2,違憲,1,0,1,1,0,千葉,2,1944/10/2,24,2010/1/6,2014/10/1,,鳩山由紀夫,民主党,中央大学法学部,3,検察官,0,1,1,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)226号,2013(Gyo-Tsu)226,0,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,広島高等裁判所岡山支部,2013/3/26,違憲無効,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,157,白木勇,Yu Shiraki,多数意見,違憲状態,2,違憲,1,0,1,1,0,愛知,2,1945/2/15,22,2010/1/15,2015/2/14,,鳩山由紀夫,民主党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)226号,2013(Gyo-Tsu)226,0,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,広島高等裁判所岡山支部,2013/3/26,違憲無効,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,158,岡部喜代子,Kiyoko Okabe,多数意見,違憲状態,2,違憲,1,1,0,3,0,東京,1,1949/3/20,28,2010/4/12,,,鳩山由紀夫,民主党,慶應義塾大学法学部,3,大学教授,1,1,0,0,0,1,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)226号,2013(Gyo-Tsu)226,0,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,広島高等裁判所岡山支部,2013/3/26,違憲無効,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,162,小貫芳信,Yoshinobu Onuki,多数意見,違憲状態,2,違憲,1,1,1,2,0,福島,3,1948/8/26,27,2012/4/11,,,野田佳彦,民主党,中央大学大学院,3,検察官,0,0,1,0,0,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)226号,2013(Gyo-Tsu)226,0,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,広島高等裁判所岡山支部,2013/3/26,違憲無効,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,160,寺田逸郎,Itsuro Terada,多数意見,違憲状態,2,違憲,1,1,1,2,1,東京,1,1948/1/9,26,2010/12/27,,2014/4/1,菅直人,民主党,東京大学法学部,1,裁判官,1,0,0,1,1,0,0,0,251,30,49,0.49,30,0.3,36,0.36
平成25(行ツ)226号,2013(Gyo-Tsu)226,0,2013/11/20,2013,平成25年,第46回衆議院議員総選挙,2012/12/16,衆議院,広島高等裁判所岡山支部,2013/3/26,違憲無効,2.43,違憲状態,大法廷,竹崎博允,10,3,0,1,14,11,3,3,0,0,0,0,14,163,山浦善樹,Yoshiki Yamaura,多数意見,違憲状態,2,違憲,1,0,1,1,0,長野,3,1946/7/4,26,2012/3/1,2016/7/3,,野田佳彦,民主党,一橋大学法学部,2,弁護士,0,1,0,0,0,0,1,0,251,30,49,0.49,30,0.3,36,0.36
平成26(行ツ)78号/79号,2014(Gyo-Tsu)78/79,0,2014/11/26,2014,平成26年,第23回参議院議員通常選挙,2013/7/21,参議院,広島高等裁判所岡山支部,2013/11/28,違憲無効,4.77,違憲状態,大法廷,寺田逸郎,5,4,6,0,15,12,4,3,1,0,0,0,15,150,櫻井龍子,Ryuko Sakurai,補足意見,違憲状態,2,違憲,1,1,0,1,0,福岡,2,1947/1/16,,2008/9/11,,,福田康夫,自民党,九州大学法学部,2,官僚,0,0,0,0,1,0,0,0,115,34,42,0.42,36,0.36,33,0.33
平成26(行ツ)78号/79号,2014(Gyo-Tsu)78/79,0,2014/11/26,2014,平成26年,第23回参議院議員通常選挙,2013/7/21,参議院,広島高等裁判所岡山支部,2013/11/28,違憲無効,4.77,違憲状態,大法廷,寺田逸郎,5,4,6,0,15,12,4,3,1,0,0,0,15,153,金築誠志,Seishi Kanetsuki,補足意見,違憲状態,2,違憲,1,0,1,1,0,島根,3,1945/4/1,21,2009/1/26,2015/3/31,,麻生太郎,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,115,34,42,0.42,36,0.36,33,0.33
平成26(行ツ)78号/79号,2014(Gyo-Tsu)78/79,0,2014/11/26,2014,平成26年,第23回参議院議員通常選挙,2013/7/21,参議院,広島高等裁判所岡山支部,2013/11/28,違憲無効,4.77,違憲状態,大法廷,寺田逸郎,5,4,6,0,15,12,4,3,1,0,0,0,15,158,岡部喜代子,Kiyoko Okabe,補足意見,違憲状態,2,違憲,1,1,0,3,0,東京,1,1949/3/20,28,2010/4/12,,,鳩山由紀夫,民主党,慶應義塾大学法学部,3,大学教授,1,1,0,0,0,1,0,0,115,34,42,0.42,36,0.36,33,0.33
平成26(行ツ)78号/79号,2014(Gyo-Tsu)78/79,0,2014/11/26,2014,平成26年,第23回参議院議員通常選挙,2013/7/21,参議院,広島高等裁判所岡山支部,2013/11/28,違憲無効,4.77,違憲状態,大法廷,寺田逸郎,5,4,6,0,15,12,4,3,1,0,0,0,15,163,山浦善樹,Yoshiki Yamaura,補足意見,違憲状態,2,違憲,1,0,1,1,0,長野,3,1946/7/4,26,2012/3/1,2016/7/3,,野田佳彦,民主党,一橋大学法学部,2,弁護士,0,1,0,0,0,0,1,0,115,34,42,0.42,36,0.36,33,0.33
